strain	species	species_match	contig_count	N50	largest_contig	ambiguous_bases	ST	virulence_score	Yersiniabactin	YbST	Colibactin	CbST	Aerobactin	AbST	Salmochelin	SmST	rmpA	rmpA2	wzi	K_locus	K_locus_problems	K_locus_confidence	K_locus_identity	K_locus_missing_genes	O_locus	O_locus_problems	O_locus_confidence	O_locus_identity	O_locus_missing_genes	Chr_ST	gapA	infB	mdh	pgi	phoE	rpoB	tonB	ybtS	ybtX	ybtQ	ybtP	ybtA	irp2	irp1	ybtU	ybtT	ybtE	fyuA	clbA	clbB	clbC	clbD	clbE	clbF	clbG	clbH	clbI	clbL	clbM	clbN	clbO	clbP	clbQ	iucA	iucB	iucC	iucD	iutA	iroB	iroC	iroD	iroN
34154_7#213.contigs_spades	Klebsiella pneumoniae	strong	37	367714	735530	yes	ST14	0	-	0	-	0	-	0	-	0	-	-	wzi2	KL2	none	Very high	99.75%		O1v1	none	Very high	99.99%		ST14	1	6	1	1	1	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#216.contigs_spades	Klebsiella pneumoniae	strong	37	817205	2168891	yes	ST280	0	-	0	-	0	-	0	-	0	-	-	wzi82	KL23	none	Very high	99.99%		O2v2	?-+	Good	98.44%	O1/O2v2_06_wbbO	ST280	2	1	2	1	10	4	46	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#218.contigs_spades	Klebsiella pneumoniae	strong	299	580601	1104889	yes	ST307	0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	-	High	99.27%	KL102_08_wzy	O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#219.contigs_spades	Klebsiella pneumoniae	strong	53	463964	1284595	yes	ST391	1	ybt unknown	0	-	0	-	0	-	0	-	-	wzi554	KL30	-+*	Good	96.45%	KL30_15_wcuG	O1v2	none	Very high	99.47%		ST391	10	5	1	4	6	4	4	6	4	21*	4*	1	131*	147*	2	12*	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#221.contigs_spades	Klebsiella pneumoniae	strong	87	194692	360239	yes	ST2668	0	-	0	-	0	-	0	-	0	-	-	-	KL111	none	Very high	99.53%		OL103	*	High	94.50%		ST2668	7	1	2	2	1	1	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#224.contigs_spades	Klebsiella pneumoniae	strong	46	380637	1311134	yes	ST551	0	-	0	-	0	-	0	-	0	-	-	wzi18	KL10	none	Very high	96.63%		O1v1	none	Very high	98.06%		ST551	3	1	1	1	9	4	135	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#226.contigs_spades	Klebsiella pneumoniae	strong	39	579329	772225	yes	ST101	0	-	0	-	0	-	0	-	0	-	-	wzi137	KL17	none	Very high	99.99%		O1v1	none	Very high	98.03%		ST101	2	6	1	5	4	1	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#227.contigs_spades	Klebsiella pneumoniae	strong	50	405607	1105687	yes	ST307	0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	-	High	99.27%	KL102_08_wzy	O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#22.contigs_spades	Klebsiella pneumoniae	strong	57	280122	683596	yes	ST152	1	ybt 10; ICEKp4	325	-	0	-	0	-	0	-	-	wzi110	KL149	none	Very high	99.98%		O4	none	Very high	99.71%		ST152	2	3	2	1	1	4	56	88	12	4	121	21	272	280	3	72	9	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#231.contigs_spades	Klebsiella pneumoniae	strong	104	185528	594450	yes	ST1414	1	ybt 13; ICEKp2	299-1LV	-	0	-	0	-	0	-	-	wzi490	KL8	none	Very high	99.41%		O1v1	none	Very high	97.67%		ST1414	2	1	20	1	10	96	38	6	4	20	14	1	126	131*	2	4	52	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#232.contigs_spades	Klebsiella pneumoniae	strong	43	433954	1420277	yes	ST789	0	-	0	-	0	-	0	-	0	-	-	wzi18	KL18	none	Very high	99.56%		O1v1	none	Very high	97.67%		ST789	25	10	1	1	20	1	22	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#234.contigs_spades	Klebsiella pneumoniae	strong	40	512304	1377737	yes	ST307	0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#235.contigs_spades	Klebsiella pneumoniae	strong	79	270793	518468	yes	ST340	0	-	0	-	0	-	0	-	0	-	-	wzi50	KL15	none	Very high	99.80%		O4	none	Very high	99.66%		ST340	3	3	1	1	1	1	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#239.contigs_spades	Klebsiella pneumoniae	strong	59	222947	422534	yes	ST152	1	ybt 10; ICEKp4	325	-	0	-	0	-	0	-	-	wzi110	KL149	none	Very high	99.98%		O4	none	Very high	99.71%		ST152	2	3	2	1	1	4	56	88	12	4	121	21	272	280	3	72	9	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#23.contigs_spades	Klebsiella pneumoniae	strong	43	361647	691241	yes	ST716	0	-	0	-	0	-	0	-	0	-	-	wzi89	KL110	none	Very high	99.54%		O2v1	none	Very high	98.52%		ST716	71	1	1	2	16	4	164	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#240.contigs_spades	Klebsiella pneumoniae	strong	67	209516	519297	yes	ST340	0	-	0	-	0	-	0	-	0	-	-	wzi50	KL15	-+	Good	99.80%	KL15_05_wzb	O4	none	Very high	99.66%		ST340	3	3	1	1	1	1	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#242.contigs_spades	Klebsiella pneumoniae	strong	71	362712	505600	yes	ST15	1	ybt 10; ICEKp4	162	-	0	-	0	-	0	-	-	wzi24	KL24	-	High	99.99%	KL24_13_wcuG	O1v1	none	Very high	98.52%		ST15	1	1	1	1	1	1	1	47	12	4	3	3	35	50	3	10	23	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#247.contigs_spades	Klebsiella variicola subsp. variicola	strong	105	171469	474658	yes	ST3477	0	-	0	-	0	-	0	-	0	-	-	-	KL39	?-*	Good	91.21%	KL39_14	O2v2	-	Good	98.17%	O1/O2v2_10_gmlA	ST3477	16	18	21	27	146	17	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#248.contigs_spades	Klebsiella pneumoniae	strong	48	431267	943610	yes	ST607	1	ybt 14; ICEKp5?	131-4LV	-	0	-	0	-	0	-	-	wzi133	KL25	-	High	98.52%	KL25_09_wfeD	O1v1	none	Very high	98.02%		ST607	2	1	2	80	10	1	155	4	4	5	4	1	27	184*	2*	4	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#249.contigs_spades	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	96	698084	2509772	yes	ST935-3LV	0	-	0	-	0	-	0	-	0	-	-	-	KL17	?-+*	None	77.22%	KL17_05_wzb,KL17_07_wzy,KL17_08_wctR,KL17_09_wctS,KL17_10_wctT,KL17_11_wctU,KL17_12_wcaJ,KL17_13_wcmZ,KL17_14_wzx	OL102	-*	None	82.73%	OL102_05_wbbL,OL102_06_rhamnan,OL102_07_wzm,OL102_08_wzt	ST935-3LV	17	19	39*	39*	122	21	156	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#24.contigs_spades	Klebsiella pneumoniae	strong	54	811788	2164198	yes	ST280	0	-	0	-	0	-	0	-	0	-	-	wzi82	KL23	none	Very high	99.99%		O2v2	?	Good	98.44%		ST280	2	1	2	1	10	4	46	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#252.contigs_spades	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	49	715600	1074782	yes	ST2607-1LV	0	-	0	-	0	-	0	-	0	-	-	wzi528	KL137	*	Very high	96.27%		OL101	+	None	97.99%		ST2607-1LV	42	15	18	63	31	37	593	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#254.contigs_spades	Klebsiella pneumoniae	strong	37	529663	1500525	yes	ST985	1	ybt 16; ICEKp12	277	-	0	-	0	-	0	-	-	wzi39	KL39	none	Very high	99.55%		O1v2	none	Very high	99.35%		ST985	10	3	2	2	6	4	4	6	15	5	4	11	33	23	2	11	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#255.contigs_spades	Klebsiella pneumoniae	strong	45	405560	1118702	yes	ST307	0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#259.contigs_spades	Klebsiella pneumoniae	strong	75	333667	505565	yes	ST15	1	ybt 10; ICEKp4	162	-	0	-	0	-	0	-	-	wzi24	KL24	none	Very high	100.00%		O1v1	none	Very high	98.52%		ST15	1	1	1	1	1	1	1	47	12	4	3	3	35	50	3	10	23	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#25.contigs_spades	Klebsiella pneumoniae	strong	51	441618	1219891	yes	ST2665	1	ybt 9; ICEKp3	192-1LV	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.20%		O2v2	none	Very high	98.55%		ST2665	2	1	145	1	1	1	6	5	11	6	5	1	60*	65	9	5	5	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#260.contigs_spades	Klebsiella pneumoniae	strong	26	630957	828537	yes	ST3717	0	-	0	-	0	-	0	-	0	-	-	wzi34	KL57	none	Very high	98.79%		O1v2	none	Very high	98.56%		ST3717	2	6	2	5	11	1	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#262.contigs_spades	Klebsiella pneumoniae	strong	54	326092	584208	yes	ST15	1	ybt 10; ICEKp4	28-1LV	-	0	-	0	-	0	-	-	wzi151	KL48	*	High	94.78%		O1v1	none	Very high	98.02%		ST15	1	1	1	1	1	1	1	16	12	4	3	3	35*	50	3	10	23	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#263.contigs_spades	Klebsiella pneumoniae	strong	39	437143	1718168	yes	ST45	1	ybt 10; ICEKp4	80	-	0	-	0	-	0	-	-	wzi50	KL52	none	Very high	99.90%		OL101	*	High	94.90%		ST45	2	1	1	6	7	1	12	3	12	4	11	3	83	18	3	10	16	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#267.contigs_spades	Klebsiella pneumoniae	strong	37	643697	874685	yes	ST101	0	-	0	-	0	-	0	-	0	-	-	wzi137	KL17	none	Very high	99.99%		O1v1	none	Very high	98.03%		ST101	2	6	1	5	4	1	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#268.contigs_spades	Klebsiella pneumoniae	strong	46	292764	705761	yes	ST15	1	ybt 10; ICEKp4	17	-	0	-	0	-	0	-	-	wzi93	KL112	none	Very high	98.65%		O1v1	none	Very high	98.52%		ST15	1	1	1	1	1	1	1	15	3	4	3	3	7	28	3	3	3	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#269.contigs_spades	Klebsiella pneumoniae	strong	46	371971	755317	yes	ST307	0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#26.contigs_spades	Klebsiella pneumoniae	strong	50	292152	705761	yes	ST15	1	ybt 10; ICEKp4	17	-	0	-	0	-	0	-	-	wzi93	KL112	none	Very high	98.65%		O1v1	none	Very high	98.52%		ST15	1	1	1	1	1	1	1	15	3	4	3	3	7	28	3	3	3	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#271.contigs_spades	Klebsiella pneumoniae	strong	53	448219	853875	yes	ST403	0	-	0	-	0	-	0	-	0	-	-	-	KL105	none	Very high	99.48%		O3b	none	Very high	99.24%		ST403	2	1	2	1	1	7	13	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#274.contigs_spades	Klebsiella pneumoniae	strong	46	356539	636581	yes	ST1799	0	-	0	-	0	-	0	-	0	-	-	-	KL16	none	Very high	99.42%		O1v1	none	Very high	98.10%		ST1799	2	1	1	1	3	1	34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#276.contigs_spades	Klebsiella pneumoniae	strong	25	609308	1744283	yes	ST391	1	ybt 15; ICEKp11	230-1LV	-	0	-	0	-	0	-	-	wzi554	KL30	*	Very high	96.45%		O1v2	none	Very high	99.47%		ST391	10	5	1	4	6	4	4	6	15	22	4	1	37	34	14	8*	4	17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#277.contigs_spades	Klebsiella pneumoniae	strong	45	351289	854611	yes	ST14	0	-	0	-	0	-	0	-	0	-	-	wzi88	KL157	-+	Good	99.97%	KL157_16	O1v1	none	Very high	98.44%		ST14	1	6	1	1	1	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#279.contigs_spades	Klebsiella pneumoniae	strong	39	510163	1302975	yes	ST1427	0	-	0	-	0	-	0	-	0	-	-	-	KL67	?*	Good	96.16%		OL101	?*	Good	92.26%		ST1427	2	1	10	1	9	1	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#27.contigs_spades	Klebsiella pneumoniae	strong	232	372362	943443	yes	ST607	0	-	0	-	0	-	0	-	0	-	-	wzi133	KL25	-	High	98.53%	KL25_09_wfeD	O1v1	none	Very high	98.03%		ST607	2	1	2	80	10	1	155	-	-	4*	13*	-	-	10*	-	-	2*	5*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#281.contigs_spades	Klebsiella pneumoniae	strong	50	393764	623226	yes	ST1799	0	-	0	-	0	-	0	-	0	-	-	-	KL16	none	Very high	99.42%		O1v1	none	Very high	98.10%		ST1799	2	1	1	1	3	1	34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#283.contigs_spades	Klebsiella pneumoniae	strong	43	362707	715272	yes	ST15	1	ybt 9; ICEKp3	174-1LV	-	0	-	0	-	0	-	-	wzi93	KL112	none	Very high	98.65%		O1v1	none	Very high	98.51%		ST15	1	1	1	1	1	1	1	5	11	6	5*	1	34	15	9	5	5	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#287.contigs_spades	Klebsiella pneumoniae	strong	111	164351	532354	yes	ST3108-1LV	0	-	0	-	0	-	0	-	0	-	-	wzi194	KL108	*	Very high	97.51%		O1v2	none	Very high	98.51%		ST3108-1LV	32	2	1	1	7	1	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#289.contigs_spades	Klebsiella pneumoniae	strong	34	510807	991694	yes	ST307	1	ybt 9; ICEKp3	187	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	5	11	6	5	1	25	282	9	5	5	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#291.contigs_spades	Klebsiella pneumoniae	strong	32	365644	1356876	yes	ST14	0	-	0	-	0	-	0	-	0	-	-	wzi2	KL2	none	Very high	99.75%		O1v1	none	Very high	99.99%		ST14	1	6	1	1	1	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#294.contigs_spades	Klebsiella pneumoniae	strong	32	915814	2259385	yes	ST147	1	ybt 9; ICEKp3	157-2LV	-	0	-	0	-	0	-	-	wzi64	KL64	none	Very high	100.00%		O2v1	none	Very high	98.64%		ST147	3	4	6	1	7	4	38	41	11	6	25	38	139*	37	9	5	5	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#296.contigs_spades	Klebsiella pneumoniae	strong	44	280593	611223	yes	ST39	1	ybt 16; ICEKp12	294	-	0	-	0	iro unknown	0	-	-	wzi2	KL2	none	Very high	99.75%		O1v1	none	Very high	99.99%		ST39	2	1	2	4	9	1	14	6	15	5	4	11	286	304	2	11	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	49*	18*	20*
34154_7#298.contigs_spades	Klebsiella pneumoniae	strong	81	189067	425698	yes	ST2668	0	-	0	-	0	-	0	-	0	-	-	-	KL111	none	Very high	99.53%		OL103	*	High	94.50%		ST2668	7	1	2	2	1	1	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#299.contigs_spades	Klebsiella pneumoniae	strong	75	184552	365516	no	ST25	1	ybt 14; ICEKp5	149-2LV	-	0	-	0	-	0	-	-	wzi72	KL2	none	Very high	98.41%		O1v2	none	Very high	99.19%		ST25	2	1	1	1	10	4	13	4	4	5	4	1	275	285*	2	4	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#303.contigs_spades	Klebsiella pneumoniae	strong	41	969325	1876706	yes	ST985	1	ybt 16; ICEKp12	277	-	0	-	0	-	0	-	-	wzi39	KL39	none	Very high	99.55%		O1v2	none	Very high	99.35%		ST985	10	3	2	2	6	4	4	6	15	5	4	11	33	23	2	11	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#304.contigs_spades	Klebsiella pneumoniae	strong	25	1004795	1869788	no	ST711	1	ybt 5; ICEKp6	10-1LV	-	0	-	0	-	0	-	-	wzi303	KL54	none	Very high	99.93%		O1v2	none	Very high	99.13%		ST711	2	61	2	2	6	4	4	10	8	10*	7	18	4	288	7	8	5	37	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#306.contigs_spades	Klebsiella pneumoniae	strong	44	358237	801366	yes	ST111-1LV	0	-	0	-	0	-	0	-	0	-	-	wzi63	KL63	?	Good	99.36%		O1v2	none	Very high	99.27%		ST111-1LV	2	1	5	1	17	4*	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#307.contigs_spades	Klebsiella pneumoniae	strong	85	186567	365691	yes	ST25	1	ybt 14; ICEKp5	149-2LV	-	0	-	0	-	0	-	-	wzi72	KL2	?-	Good	98.41%	KL2_14_wcaJ	O1v2	none	Very high	99.19%		ST25	2	1	1	1	10	4	13	4	4	5	4	1	275	285*	2	4	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#30.contigs_spades	Klebsiella pneumoniae	strong	30	377741	1120356	yes	ST14	0	-	0	-	0	-	0	-	0	-	-	wzi2	KL2	none	Very high	99.75%		O1v1	none	Very high	99.99%		ST14	1	6	1	1	1	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#312.contigs_spades	Klebsiella pneumoniae	strong	26	632067	827075	yes	ST3717	0	-	0	-	0	-	0	-	0	-	-	wzi34	KL57	none	Very high	98.79%		O1v2	none	Very high	98.56%		ST3717	2	6	2	5	11	1	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#313.contigs_spades	Klebsiella quasivariicola	strong	79	180607	883704	yes	ST3899-1LV	0	-	0	-	0	-	0	-	0	-	-	-	KL136	none	Very high	98.42%		O2v2	*	Very high	96.57%		ST3899-1LV	65	174	86	79	136	81	558	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#316.contigs_spades	Klebsiella pneumoniae	strong	46	497931	1375042	yes	ST17	0	-	0	-	0	-	0	-	0	-	-	wzi141	KL25	-	High	99.17%	KL25_09_wfeD	O5	?*	Good	94.20%		ST17	2	1	1	1	4	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#317.contigs_spades	Klebsiella pneumoniae	strong	33	375860	1110506	yes	ST307	0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#318.contigs_spades	Klebsiella pneumoniae	strong	57	280266	683500	yes	ST152-1LV	1	ybt 10; ICEKp4	325	-	0	-	0	-	0	-	-	wzi110	KL149	?	Good	99.98%		O4	none	Very high	99.71%		ST152-1LV	2	3	2	1	1	67*	56	88	12	4	121	21	272	280	3	72	9	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#31.contigs_spades	Klebsiella pneumoniae	strong	23	1042763	1852168	yes	ST17	0	-	0	-	0	-	0	-	0	-	-	wzi141	KL25	-	High	99.17%	KL25_09_wfeD	O5	*	High	94.21%		ST17	2	1	1	1	4	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#322.contigs_spades	Klebsiella pneumoniae	strong	404	532790	1420103	yes	ST789-1LV	1	ybt unknown	0	-	0	-	0	-	0	-	-	wzi18	KL18	none	Very high	99.56%		O1v1	none	Very high	97.67%		ST789-1LV	25	10	1	1	20	1	22*	6*	3*	55*	3*	-	35*	39*	-	-	16*	3*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#323.contigs_spades	Klebsiella pneumoniae	strong	35	467932	1476826	yes	ST4283	0	-	0	-	0	-	0	-	0	-	-	wzi451	KL145	-+*	Good	93.91%	KL145_02_cpsACP,KL145_11_wckF	O4	none	Very high	99.73%		ST4283	2	3	10	1	20	10	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#324.contigs_spades	Klebsiella pneumoniae	strong	47	388030	1107541	yes	ST307	0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
strain	species	species_match	contig_count	N50	largest_contig	ambiguous_bases	ST	virulence_score	Yersiniabactin	YbST	Colibactin	CbST	Aerobactin	AbST	Salmochelin	SmST	rmpA	rmpA2	wzi	K_locus	K_locus_problems	K_locus_confidence	K_locus_identity	K_locus_missing_genes	O_locus	O_locus_problems	O_locus_confidence	O_locus_identity	O_locus_missing_genes	Chr_ST	gapA	infB	mdh	pgi	phoE	rpoB	tonB	ybtS	ybtX	ybtQ	ybtP	ybtA	irp2	irp1	ybtU	ybtT	ybtE	fyuA	clbA	clbB	clbC	clbD	clbE	clbF	clbG	clbH	clbI	clbL	clbM	clbN	clbO	clbP	clbQ	iucA	iucB	iucC	iucD	iutA	iroB	iroC	iroD	iroN
34154_7#32.contigs_spades	Klebsiella pneumoniae	strong	33	453707	1615820	yes	ST37	0	-	0	-	0	-	0	-	0	-	-	wzi50	KL15	none	Very high	99.79%		O4	none	Very high	99.72%		ST37	2	9	2	1	13	1	16	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#330.contigs_spades	Klebsiella pneumoniae	strong	91	184786	512013	yes	ST2136	0	-	0	-	0	-	0	-	0	-	-	-	KL2	?-	Good	98.85%	KL2_13	O2v2	none	Very high	99.48%		ST2136	2	2	1	4	1	4	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#331.contigs_spades	Klebsiella pneumoniae	strong	39	549144	1011786	yes	ST20	0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.21%		O2v2	none	Very high	98.44%		ST20	2	3	1	1	4	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
