"cluster"	"id"	"length"	"contig"	"identity"	"Lane"	"filename"	"dir"
66	"19"	"11721"	"34154_7_352.28"	"99.35"	"34154_7_352"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
66	"20"	"11721"	"34154_7_36.24"	"99.35"	"34154_7_36"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
66	"21"	"14537"	"34154_7_367.29"	"99.09"	"34154_7_367"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
66	"22"	"14537"	"34154_7_60.31"	"99.09"	"34154_7_60"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
66	"23"	"14537"	"34154_7_76.24"	"99.09"	"34154_7_76"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
67	"0"	"53209"	"34154_7_100.15"	"*"	"34154_7_100"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
68	"0"	"46410"	"28099_1_273.28"	"*"	"28099_1_273"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"0"	"11103"	"34154_7_144.44"	"100.00"	"34154_7_144"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"1"	"45867"	"34154_7_153.45"	"*"	"34154_7_153"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"2"	"11139"	"34154_7_174.46"	"100.00"	"34154_7_174"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"3"	"11089"	"34154_7_189.25"	"100.00"	"34154_7_189"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"4"	"11089"	"34154_7_19.28"	"100.00"	"34154_7_19"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"5"	"11144"	"34154_7_20.40"	"100.00"	"34154_7_20"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"6"	"11121"	"34154_7_202.54"	"100.00"	"34154_7_202"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"7"	"11103"	"34154_7_254.18"	"99.98"	"34154_7_254"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"8"	"11103"	"34154_7_26.31"	"100.00"	"34154_7_26"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"9"	"11103"	"34154_7_268.30"	"100.00"	"34154_7_268"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"10"	"11121"	"34154_7_283.27"	"100.00"	"34154_7_283"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"11"	"11103"	"34154_7_299.48"	"100.00"	"34154_7_299"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
69	"12"	"11112"	"34154_7_307.51"	"100.00"	"34154_7_307"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
70	"0"	"42533"	"28099_2_304.33"	"*"	"28099_2_304"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
71	"0"	"41365"	"34154_7_150.33"	"*"	"34154_7_150"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
72	"0"	"9195"	"26141_1_263.40"	"100.00"	"26141_1_263"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
72	"1"	"9195"	"26141_1_265.45"	"100.00"	"26141_1_265"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
72	"2"	"35143"	"28099_1_128.39"	"98.47"	"28099_1_128"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
72	"3"	"34388"	"28099_1_229.38"	"99.01"	"28099_1_229"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
72	"4"	"39724"	"28099_1_242.34"	"*"	"28099_1_242"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
72	"5"	"14559"	"34154_7_294.15"	"99.00"	"34154_7_294"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
72	"6"	"25102"	"34154_7_48.36"	"96.38"	"34154_7_48"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
72	"7"	"8720"	"34154_7_5.22"	"99.23"	"34154_7_5"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
73	"0"	"38913"	"34154_7_140.15"	"*"	"34154_7_140"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
74	"0"	"38781"	"28099_1_250.25"	"*"	"28099_1_250"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
75	"0"	"38076"	"28099_1_191.24"	"*"	"28099_1_191"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
76	"0"	"17379"	"34154_7_287.54"	"100.00"	"34154_7_287"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
76	"1"	"38017"	"34154_7_70.36"	"*"	"34154_7_70"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
77	"0"	"34336"	"34154_7_106.17"	"*"	"34154_7_106"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
78	"0"	"32315"	"28099_1_355.30"	"*"	"28099_1_355"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
79	"0"	"30210"	"28099_1_77.50"	"*"	"28099_1_77"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
80	"0"	"27389"	"26141_1_237.32"	"*"	"26141_1_237"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
81	"0"	"9747"	"26141_1_224.53"	"100.00"	"26141_1_224"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
81	"1"	"9570"	"28099_1_205.43"	"100.00"	"28099_1_205"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
81	"2"	"10901"	"28099_1_27.41"	"98.83"	"28099_1_27"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
81	"3"	"27358"	"28099_1_293.29"	"*"	"28099_1_293"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
81	"4"	"16719"	"28099_1_305.37"	"100.00"	"28099_1_305"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
81	"5"	"16698"	"28099_2_287.32"	"100.00"	"28099_2_287"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
82	"0"	"23343"	"28099_1_270.28"	"100.00"	"28099_1_270"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
82	"1"	"12831"	"28099_1_274.36"	"99.44"	"28099_1_274"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
82	"2"	"26540"	"28099_1_83.26"	"*"	"28099_1_83"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
82	"3"	"26540"	"28099_2_198.32"	"100.00"	"28099_2_198"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
83	"0"	"26227"	"34154_7_89.19"	"*"	"34154_7_89"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
84	"0"	"25076"	"28099_1_63.33"	"*"	"28099_1_63"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
84	"1"	"14591"	"34154_7_105.53"	"99.72"	"34154_7_105"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
84	"2"	"11359"	"34154_7_172.22"	"99.51"	"34154_7_172"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
84	"3"	"8813"	"34154_7_219.28"	"99.14"	"34154_7_219"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
84	"4"	"12044"	"34154_7_25.30"	"99.48"	"34154_7_25"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
84	"5"	"11072"	"34154_7_291.22"	"99.98"	"34154_7_291"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
84	"6"	"14443"	"34154_7_331.21"	"100.00"	"34154_7_331"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
84	"7"	"11359"	"34154_7_353.28"	"99.51"	"34154_7_353"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
84	"8"	"14443"	"34154_7_375.31"	"100.00"	"34154_7_375"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
84	"9"	"14623"	"34154_7_83.21"	"99.71"	"34154_7_83"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
84	"10"	"14443"	"34154_7_88.35"	"100.00"	"34154_7_88"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
84	"11"	"14574"	"34154_7_90.23"	"99.99"	"34154_7_90"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
85	"0"	"23963"	"28099_1_241.49"	"*"	"28099_1_241"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
86	"0"	"23069"	"34154_7_274.25"	"*"	"34154_7_274"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"0"	"13552"	"28099_1_222.31"	"99.62"	"28099_1_222"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"1"	"12340"	"34154_7_104.34"	"100.00"	"34154_7_104"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"2"	"7968"	"34154_7_13.26"	"96.98"	"34154_7_13"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"3"	"9042"	"34154_7_227.28"	"100.00"	"34154_7_227"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"4"	"6062"	"34154_7_231.63"	"100.00"	"34154_7_231"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"5"	"8817"	"34154_7_239.38"	"100.00"	"34154_7_239"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"6"	"6512"	"34154_7_242.47"	"100.00"	"34154_7_242"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"7"	"14217"	"34154_7_276.17"	"100.00"	"34154_7_276"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"8"	"7968"	"34154_7_3.28"	"96.98"	"34154_7_3"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"9"	"12319"	"34154_7_303.17"	"99.98"	"34154_7_303"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"10"	"22904"	"34154_7_304.14"	"*"	"34154_7_304"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"11"	"9042"	"34154_7_39.19"	"100.00"	"34154_7_39"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
87	"12"	"12117"	"34154_7_8.53"	"99.52"	"34154_7_8"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
88	"0"	"22372"	"34154_7_160.26"	"*"	"34154_7_160"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
88	"1"	"15237"	"34154_7_179.49"	"95.04"	"34154_7_179"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
88	"2"	"4523"	"34154_7_281.33"	"98.87"	"34154_7_281"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
89	"0"	"22219"	"34154_7_176.25"	"*"	"34154_7_176"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
90	"0"	"22182"	"34154_7_345.41"	"*"	"34154_7_345"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
91	"0"	"21565"	"34154_7_44.40"	"*"	"34154_7_44"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
92	"0"	"4600"	"34154_7_10.50"	"98.11"	"34154_7_10"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
92	"1"	"4407"	"34154_7_102.50"	"100.00"	"34154_7_102"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
92	"2"	"5928"	"34154_7_325.33"	"100.00"	"34154_7_325"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
92	"3"	"5968"	"34154_7_338.42"	"100.00"	"34154_7_338"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
92	"4"	"21318"	"34154_7_42.23"	"*"	"34154_7_42"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
93	"0"	"7687"	"26141_1_149.88"	"99.99"	"26141_1_149"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
93	"1"	"11378"	"26141_1_290.60"	"100.00"	"26141_1_290"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
93	"2"	"5951"	"28099_1_10.51"	"100.00"	"28099_1_10"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
93	"3"	"4394"	"28099_1_151.42"	"97.91"	"28099_1_151"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
93	"4"	"4731"	"28099_1_152.75"	"97.99"	"28099_1_152"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
93	"5"	"20928"	"28099_1_189.29"	"*"	"28099_1_189"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
93	"6"	"4380"	"28099_1_297.77"	"98.06"	"28099_1_297"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
93	"7"	"4215"	"34154_7_123.58"	"99.98"	"34154_7_123"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
93	"8"	"5406"	"34154_7_158.46"	"100.00"	"34154_7_158"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
93	"9"	"11180"	"34154_7_185.35"	"99.99"	"34154_7_185"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
93	"10"	"11164"	"34154_7_32.21"	"99.99"	"34154_7_32"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
93	"11"	"11178"	"34154_7_40.39"	"99.99"	"34154_7_40"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
94	"0"	"17432"	"26141_1_160.37"	"99.99"	"26141_1_160"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
94	"1"	"16954"	"26141_1_194.39"	"99.99"	"26141_1_194"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
94	"2"	"17509"	"26141_1_197.40"	"99.99"	"26141_1_197"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
94	"3"	"9946"	"26141_1_271.48"	"100.00"	"26141_1_271"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
94	"4"	"20200"	"26141_1_291.60"	"*"	"26141_1_291"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
94	"5"	"20188"	"28099_1_143.61"	"100.00"	"28099_1_143"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
94	"6"	"20191"	"28099_1_236.57"	"100.00"	"28099_1_236"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
94	"7"	"7116"	"28099_1_347.182"	"99.18"	"28099_1_347"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
94	"8"	"17386"	"28099_1_365.38"	"99.99"	"28099_1_365"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
94	"9"	"18135"	"28099_1_370.38"	"99.96"	"28099_1_370"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
94	"10"	"9768"	"28099_2_215.46"	"100.00"	"28099_2_215"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
94	"11"	"13155"	"28099_2_251.124"	"100.00"	"28099_2_251"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
95	"0"	"6170"	"28099_1_185.45"	"99.01"	"28099_1_185"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
95	"1"	"6170"	"28099_1_188.37"	"99.01"	"28099_1_188"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
95	"2"	"6251"	"28099_1_95.44"	"98.32"	"28099_1_95"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
95	"3"	"6170"	"28099_2_117.41"	"99.01"	"28099_2_117"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
95	"4"	"6170"	"28099_2_320.47"	"99.01"	"28099_2_320"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
95	"5"	"9259"	"34154_7_262.32"	"100.00"	"34154_7_262"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
95	"6"	"19444"	"34154_7_380.31"	"*"	"34154_7_380"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
95	"7"	"11524"	"34154_7_50.22"	"95.98"	"34154_7_50"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
95	"8"	"11426"	"34154_7_54.22"	"96.33"	"34154_7_54"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
96	"0"	"18949"	"26141_1_192.52"	"*"	"26141_1_192"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
96	"1"	"14313"	"26141_1_193.66"	"99.99"	"26141_1_193"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
97	"0"	"4429"	"34154_7_374.29"	"100.00"	"34154_7_374"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
97	"1"	"18777"	"34154_7_63.29"	"*"	"34154_7_63"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
97	"2"	"5564"	"34154_7_87.31"	"98.89"	"34154_7_87"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"0"	"3809"	"26141_1_158.61"	"100.00"	"26141_1_158"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"1"	"3811"	"26141_1_293.46"	"100.00"	"26141_1_293"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"2"	"3852"	"28099_1_145.222"	"99.95"	"28099_1_145"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"3"	"3811"	"28099_1_149.42"	"100.00"	"28099_1_149"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"4"	"3811"	"28099_1_217.43"	"100.00"	"28099_1_217"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"5"	"3888"	"28099_1_30.43"	"100.00"	"28099_1_30"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"6"	"3888"	"28099_1_314.48"	"100.00"	"28099_1_314"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"7"	"3888"	"28099_1_318.51"	"100.00"	"28099_1_318"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"8"	"3874"	"28099_1_338.45"	"100.00"	"28099_1_338"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"9"	"3888"	"28099_1_378.47"	"100.00"	"28099_1_378"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"10"	"3888"	"28099_1_7.50"	"100.00"	"28099_1_7"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"11"	"3811"	"28099_2_154.45"	"100.00"	"28099_2_154"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"12"	"3854"	"28099_2_162.60"	"99.97"	"28099_2_162"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"13"	"18681"	"34154_7_184.13"	"*"	"34154_7_184"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"14"	"13980"	"34154_7_197.22"	"99.99"	"34154_7_197"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
98	"15"	"11858"	"34154_7_210.27"	"100.00"	"34154_7_210"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
99	"0"	"12477"	"34154_7_11.23"	"99.34"	"34154_7_11"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
99	"1"	"9734"	"34154_7_118.21"	"99.24"	"34154_7_118"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
99	"2"	"14555"	"34154_7_119.39"	"99.79"	"34154_7_119"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
99	"3"	"17256"	"34154_7_368.28"	"*"	"34154_7_368"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
99	"4"	"9856"	"34154_7_4.16"	"99.33"	"34154_7_4"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
99	"5"	"14555"	"34154_7_62.25"	"99.77"	"34154_7_62"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
100	"0"	"5702"	"26141_1_162.86"	"100.00"	"26141_1_162"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
100	"1"	"5688"	"26141_1_296.81"	"100.00"	"26141_1_296"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
100	"2"	"5678"	"28099_1_214.135"	"100.00"	"28099_1_214"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
100	"3"	"5704"	"28099_1_280.80"	"100.00"	"28099_1_280"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
100	"4"	"5678"	"28099_1_329.170"	"100.00"	"28099_1_329"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
100	"5"	"16457"	"28099_2_121.49"	"*"	"28099_2_121"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
101	"0"	"16158"	"34154_7_235.36"	"*"	"34154_7_235"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
102	"0"	"15425"	"28099_1_196.52"	"*"	"28099_1_196"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
102	"1"	"3221"	"34154_7_33.71"	"100.00"	"34154_7_33"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
103	"0"	"15415"	"34154_7_131.25"	"*"	"34154_7_131"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
103	"1"	"11865"	"34154_7_46.16"	"100.00"	"34154_7_46"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
104	"0"	"3050"	"26141_1_223.100"	"100.00"	"26141_1_223"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
104	"1"	"3050"	"26141_1_273.98"	"100.00"	"26141_1_273"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
104	"2"	"7979"	"34154_7_142.22"	"96.87"	"34154_7_142"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
104	"3"	"14852"	"34154_7_252.24"	"*"	"34154_7_252"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
105	"0"	"11512"	"28099_1_253.42"	"100.00"	"28099_1_253"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
105	"1"	"14470"	"28099_1_357.33"	"*"	"28099_1_357"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
106	"0"	"3055"	"26141_1_142.71"	"100.00"	"26141_1_142"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
106	"1"	"3055"	"26141_1_143.70"	"100.00"	"26141_1_143"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
106	"2"	"14297"	"28099_1_335.39"	"*"	"28099_1_335"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
107	"0"	"14159"	"34154_7_213.23"	"*"	"34154_7_213"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
108	"0"	"14042"	"28099_1_157.66"	"*"	"28099_1_157"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
109	"0"	"13325"	"28099_2_138.37"	"*"	"28099_2_138"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
110	"0"	"11228"	"34154_7_130.37"	"99.55"	"34154_7_130"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
110	"1"	"10532"	"34154_7_138.41"	"99.99"	"34154_7_138"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
110	"2"	"13061"	"34154_7_318.37"	"*"	"34154_7_318"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
111	"0"	"12667"	"28099_2_96.42"	"*"	"28099_2_96"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
112	"0"	"12465"	"34154_7_77.35"	"*"	"34154_7_77"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
113	"0"	"12361"	"26141_1_215.28"	"*"	"26141_1_215"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
113	"1"	"4007"	"26141_1_226.92"	"96.83"	"26141_1_226"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
114	"0"	"12086"	"34154_7_136.40"	"*"	"34154_7_136"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
115	"0"	"6537"	"28099_1_257.36"	"98.72"	"28099_1_257"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
115	"1"	"6537"	"28099_1_375.43"	"98.72"	"28099_1_375"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
115	"2"	"4541"	"34154_7_279.28"	"98.72"	"34154_7_279"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
115	"3"	"11872"	"34154_7_56.55"	"*"	"34154_7_56"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
115	"4"	"8210"	"34154_7_97.17"	"100.00"	"34154_7_97"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"0"	"4227"	"26141_1_152.50"	"98.72"	"26141_1_152"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"1"	"4092"	"26141_1_170.55"	"100.00"	"26141_1_170"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"2"	"4211"	"26141_1_171.52"	"99.10"	"26141_1_171"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"3"	"4173"	"26141_1_181.53"	"100.00"	"26141_1_181"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"4"	"4116"	"26141_1_209.49"	"100.00"	"26141_1_209"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"5"	"4121"	"26141_1_258.55"	"100.00"	"26141_1_258"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"6"	"4139"	"26141_1_285.53"	"100.00"	"26141_1_285"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"7"	"4164"	"26141_1_286.55"	"100.00"	"26141_1_286"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"8"	"4109"	"28099_1_141.52"	"100.00"	"28099_1_141"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"9"	"4092"	"28099_1_155.46"	"100.00"	"28099_1_155"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"10"	"4092"	"28099_1_156.42"	"100.00"	"28099_1_156"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"11"	"4130"	"28099_1_168.42"	"100.00"	"28099_1_168"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"12"	"4196"	"28099_1_187.50"	"99.45"	"28099_1_187"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"13"	"4092"	"28099_1_208.40"	"100.00"	"28099_1_208"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"14"	"4176"	"28099_1_252.52"	"99.93"	"28099_1_252"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"15"	"4092"	"28099_1_26.42"	"100.00"	"28099_1_26"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"16"	"4092"	"28099_1_268.48"	"100.00"	"28099_1_268"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"17"	"4092"	"28099_1_288.45"	"100.00"	"28099_1_288"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"18"	"4090"	"28099_1_326.44"	"100.00"	"28099_1_326"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
