"cluster"	"id"	"length"	"contig"	"identity"	"Lane"	"filename"	"dir"
95	"0"	"23963"	"28099_1_241.49"	"*"	"28099_1_241"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
96	"0"	"23069"	"34154_7_274.25"	"*"	"34154_7_274"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
97	"0"	"14217"	"34154_7_276.17"	"100.00"	"34154_7_276"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
97	"1"	"22904"	"34154_7_304.14"	"*"	"34154_7_304"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
98	"0"	"22372"	"34154_7_160.26"	"*"	"34154_7_160"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
98	"1"	"15237"	"34154_7_179.49"	"95.04"	"34154_7_179"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
99	"0"	"22219"	"34154_7_176.25"	"*"	"34154_7_176"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
100	"0"	"22182"	"34154_7_345.41"	"*"	"34154_7_345"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
101	"0"	"21565"	"34154_7_44.40"	"*"	"34154_7_44"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
102	"0"	"17091"	"34154_7_152.26"	"100.00"	"34154_7_152"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
102	"1"	"17117"	"34154_7_178.24"	"100.00"	"34154_7_178"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
102	"2"	"21318"	"34154_7_42.23"	"*"	"34154_7_42"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
102	"3"	"14965"	"34154_7_84.40"	"99.56"	"34154_7_84"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
103	"0"	"20928"	"28099_1_189.29"	"*"	"28099_1_189"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"0"	"14552"	"26141_1_202.34"	"99.01"	"26141_1_202"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"1"	"17219"	"28099_1_161.75"	"99.41"	"28099_1_161"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"2"	"17748"	"28099_1_221.70"	"96.26"	"28099_1_221"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"3"	"13552"	"28099_1_222.31"	"99.62"	"28099_1_222"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"4"	"17219"	"28099_1_225.72"	"99.41"	"28099_1_225"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"5"	"20560"	"28099_1_238.23"	"100.00"	"28099_1_238"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"6"	"20560"	"28099_1_258.46"	"100.00"	"28099_1_258"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"7"	"20726"	"34154_7_14.24"	"*"	"34154_7_14"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"8"	"14537"	"34154_7_204.23"	"99.09"	"34154_7_204"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"9"	"12937"	"34154_7_218.23"	"99.44"	"34154_7_218"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"10"	"14559"	"34154_7_294.15"	"98.96"	"34154_7_294"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"11"	"14537"	"34154_7_317.25"	"99.09"	"34154_7_317"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"12"	"14569"	"34154_7_323.23"	"98.93"	"34154_7_323"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"13"	"14537"	"34154_7_367.29"	"99.09"	"34154_7_367"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"14"	"14537"	"34154_7_60.31"	"99.09"	"34154_7_60"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
104	"15"	"14537"	"34154_7_76.24"	"99.09"	"34154_7_76"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
105	"0"	"17432"	"26141_1_160.37"	"99.99"	"26141_1_160"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
105	"1"	"16954"	"26141_1_194.39"	"99.99"	"26141_1_194"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
105	"2"	"17509"	"26141_1_197.40"	"99.99"	"26141_1_197"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
105	"3"	"20200"	"26141_1_291.60"	"*"	"26141_1_291"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
105	"4"	"20188"	"28099_1_143.61"	"100.00"	"28099_1_143"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
105	"5"	"20191"	"28099_1_236.57"	"100.00"	"28099_1_236"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
105	"6"	"17386"	"28099_1_365.38"	"99.99"	"28099_1_365"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
105	"7"	"18135"	"28099_1_370.38"	"99.96"	"28099_1_370"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
105	"8"	"13155"	"28099_2_251.124"	"100.00"	"28099_2_251"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
106	"0"	"18256"	"28099_1_200.45"	"99.67"	"28099_1_200"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
106	"1"	"19977"	"34154_7_361.27"	"*"	"34154_7_361"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
106	"2"	"14399"	"34154_7_91.22"	"99.15"	"34154_7_91"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
107	"0"	"19444"	"34154_7_380.31"	"*"	"34154_7_380"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
108	"0"	"18949"	"26141_1_192.52"	"*"	"26141_1_192"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
108	"1"	"14313"	"26141_1_193.66"	"99.99"	"26141_1_193"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
109	"0"	"18777"	"34154_7_63.29"	"*"	"34154_7_63"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"0"	"11378"	"26141_1_290.60"	"100.00"	"26141_1_290"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"1"	"12340"	"34154_7_104.34"	"100.00"	"34154_7_104"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"2"	"18681"	"34154_7_184.13"	"*"	"34154_7_184"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"3"	"13980"	"34154_7_197.22"	"99.99"	"34154_7_197"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"4"	"11858"	"34154_7_210.27"	"100.00"	"34154_7_210"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"5"	"11721"	"34154_7_216.18"	"96.89"	"34154_7_216"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"6"	"11721"	"34154_7_234.25"	"96.89"	"34154_7_234"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"7"	"11722"	"34154_7_255.27"	"96.89"	"34154_7_255"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"8"	"11721"	"34154_7_289.22"	"96.89"	"34154_7_289"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"9"	"12319"	"34154_7_303.17"	"99.98"	"34154_7_303"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"10"	"11721"	"34154_7_332.18"	"96.89"	"34154_7_332"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"11"	"11721"	"34154_7_352.28"	"96.89"	"34154_7_352"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"12"	"11721"	"34154_7_36.24"	"96.89"	"34154_7_36"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
110	"13"	"12117"	"34154_7_8.53"	"99.52"	"34154_7_8"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
111	"0"	"17379"	"34154_7_287.54"	"*"	"34154_7_287"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"0"	"14591"	"34154_7_105.53"	"99.45"	"34154_7_105"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"1"	"12477"	"34154_7_11.23"	"99.34"	"34154_7_11"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"2"	"14555"	"34154_7_119.39"	"99.79"	"34154_7_119"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"3"	"11359"	"34154_7_172.22"	"99.50"	"34154_7_172"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"4"	"12044"	"34154_7_25.30"	"99.42"	"34154_7_25"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"5"	"11072"	"34154_7_291.22"	"99.10"	"34154_7_291"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"6"	"14443"	"34154_7_331.21"	"99.97"	"34154_7_331"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"7"	"11359"	"34154_7_353.28"	"99.50"	"34154_7_353"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"8"	"13519"	"34154_7_359.20"	"99.42"	"34154_7_359"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"9"	"17256"	"34154_7_368.28"	"*"	"34154_7_368"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"10"	"14443"	"34154_7_375.31"	"99.97"	"34154_7_375"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"11"	"14555"	"34154_7_62.25"	"99.77"	"34154_7_62"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"12"	"14623"	"34154_7_83.21"	"99.23"	"34154_7_83"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"13"	"14443"	"34154_7_88.35"	"99.97"	"34154_7_88"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
112	"14"	"14574"	"34154_7_90.23"	"99.23"	"34154_7_90"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
113	"0"	"16457"	"28099_2_121.49"	"*"	"28099_2_121"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
114	"0"	"16158"	"34154_7_235.36"	"*"	"34154_7_235"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
115	"0"	"15425"	"28099_1_196.52"	"*"	"28099_1_196"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
115	"1"	"9259"	"34154_7_262.32"	"95.72"	"34154_7_262"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
116	"0"	"15415"	"34154_7_131.25"	"*"	"34154_7_131"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
116	"1"	"11865"	"34154_7_46.16"	"100.00"	"34154_7_46"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"0"	"11103"	"34154_7_144.44"	"99.86"	"34154_7_144"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"1"	"11139"	"34154_7_174.46"	"99.75"	"34154_7_174"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"2"	"11180"	"34154_7_185.35"	"99.86"	"34154_7_185"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"3"	"11089"	"34154_7_189.25"	"100.00"	"34154_7_189"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"4"	"11089"	"34154_7_19.28"	"100.00"	"34154_7_19"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"5"	"11144"	"34154_7_20.40"	"99.80"	"34154_7_20"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"6"	"11121"	"34154_7_202.54"	"99.70"	"34154_7_202"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"7"	"9042"	"34154_7_227.28"	"100.00"	"34154_7_227"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"8"	"14852"	"34154_7_252.24"	"*"	"34154_7_252"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"9"	"11103"	"34154_7_254.18"	"99.85"	"34154_7_254"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"10"	"11103"	"34154_7_26.31"	"99.86"	"34154_7_26"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"11"	"11103"	"34154_7_268.30"	"99.86"	"34154_7_268"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"12"	"10978"	"34154_7_271.30"	"99.95"	"34154_7_271"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"13"	"11121"	"34154_7_283.27"	"99.78"	"34154_7_283"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"14"	"11103"	"34154_7_299.48"	"99.86"	"34154_7_299"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"15"	"11112"	"34154_7_307.51"	"99.87"	"34154_7_307"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"16"	"11164"	"34154_7_32.21"	"99.86"	"34154_7_32"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"17"	"9042"	"34154_7_39.19"	"100.00"	"34154_7_39"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
117	"18"	"11178"	"34154_7_40.39"	"99.86"	"34154_7_40"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
118	"0"	"11512"	"28099_1_253.42"	"100.00"	"28099_1_253"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
118	"1"	"14470"	"28099_1_357.33"	"*"	"28099_1_357"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
119	"0"	"14297"	"28099_1_335.39"	"*"	"28099_1_335"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
120	"0"	"14159"	"34154_7_213.23"	"*"	"34154_7_213"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
121	"0"	"14042"	"28099_1_157.66"	"*"	"28099_1_157"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
122	"0"	"13325"	"28099_2_138.37"	"*"	"28099_2_138"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
123	"0"	"11228"	"34154_7_130.37"	"99.55"	"34154_7_130"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
123	"1"	"10532"	"34154_7_138.41"	"99.99"	"34154_7_138"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
123	"2"	"8817"	"34154_7_239.38"	"100.00"	"34154_7_239"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
123	"3"	"13061"	"34154_7_318.37"	"*"	"34154_7_318"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
123	"4"	"8720"	"34154_7_5.22"	"99.23"	"34154_7_5"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
124	"0"	"12831"	"28099_1_274.36"	"*"	"28099_1_274"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
125	"0"	"12667"	"28099_2_96.42"	"*"	"28099_2_96"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
126	"0"	"9734"	"34154_7_118.21"	"99.16"	"34154_7_118"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
126	"1"	"8813"	"34154_7_219.28"	"99.14"	"34154_7_219"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
126	"2"	"9856"	"34154_7_4.16"	"99.10"	"34154_7_4"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
126	"3"	"12465"	"34154_7_77.35"	"*"	"34154_7_77"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
127	"0"	"12361"	"26141_1_215.28"	"*"	"26141_1_215"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
128	"0"	"12086"	"34154_7_136.40"	"*"	"34154_7_136"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
129	"0"	"7687"	"26141_1_149.88"	"98.66"	"26141_1_149"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
129	"1"	"7968"	"34154_7_13.26"	"96.39"	"34154_7_13"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
129	"2"	"7979"	"34154_7_142.22"	"96.10"	"34154_7_142"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
129	"3"	"7968"	"34154_7_3.28"	"96.39"	"34154_7_3"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
129	"4"	"11872"	"34154_7_56.55"	"*"	"34154_7_56"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
129	"5"	"8210"	"34154_7_97.17"	"100.00"	"34154_7_97"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
130	"0"	"11524"	"34154_7_50.22"	"*"	"34154_7_50"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
130	"1"	"11426"	"34154_7_54.22"	"100.00"	"34154_7_54"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
131	"0"	"11438"	"28099_1_79.36"	"*"	"28099_1_79"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
132	"0"	"11382"	"34154_7_330.57"	"*"	"34154_7_330"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
133	"0"	"11208"	"34154_7_240.41"	"*"	"34154_7_240"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
134	"0"	"9747"	"26141_1_224.53"	"99.60"	"26141_1_224"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
134	"1"	"9946"	"26141_1_271.48"	"97.61"	"26141_1_271"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
134	"2"	"9570"	"28099_1_205.43"	"100.00"	"28099_1_205"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
134	"3"	"10901"	"28099_1_27.41"	"*"	"28099_1_27"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
134	"4"	"9768"	"28099_2_215.46"	"99.39"	"28099_2_215"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
135	"0"	"10866"	"26141_1_220.82"	"*"	"26141_1_220"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
136	"0"	"6170"	"28099_1_185.45"	"98.98"	"28099_1_185"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
136	"1"	"6170"	"28099_1_188.37"	"98.98"	"28099_1_188"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
136	"2"	"6251"	"28099_1_95.44"	"98.29"	"28099_1_95"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
136	"3"	"6170"	"28099_2_117.41"	"98.98"	"28099_2_117"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
136	"4"	"6170"	"28099_2_320.47"	"98.98"	"28099_2_320"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
136	"5"	"10175"	"34154_7_207.32"	"*"	"34154_7_207"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
136	"6"	"6512"	"34154_7_242.47"	"100.00"	"34154_7_242"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
137	"0"	"9552"	"34154_7_164.34"	"*"	"34154_7_164"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
138	"0"	"5702"	"26141_1_162.86"	"98.68"	"26141_1_162"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
138	"1"	"7313"	"26141_1_240.53"	"99.97"	"26141_1_240"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
138	"2"	"5688"	"26141_1_296.81"	"98.79"	"26141_1_296"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
138	"3"	"5951"	"28099_1_10.51"	"99.36"	"28099_1_10"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
138	"4"	"5678"	"28099_1_214.135"	"98.86"	"28099_1_214"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
138	"5"	"5704"	"28099_1_280.80"	"98.67"	"28099_1_280"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
138	"6"	"5678"	"28099_1_329.170"	"98.86"	"28099_1_329"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
138	"7"	"6139"	"34154_7_259.49"	"100.00"	"34154_7_259"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
138	"8"	"6655"	"34154_7_263.23"	"100.00"	"34154_7_263"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
138	"9"	"7314"	"34154_7_313.52"	"99.97"	"34154_7_313"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
138	"10"	"9364"	"34154_7_351.23"	"*"	"34154_7_351"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
139	"0"	"9324"	"26141_1_244.62"	"*"	"26141_1_244"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
139	"1"	"9324"	"26141_1_270.58"	"99.99"	"26141_1_270"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
139	"2"	"9324"	"26141_1_299.57"	"99.98"	"26141_1_299"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
139	"3"	"9324"	"28099_1_2.54"	"99.98"	"28099_1_2"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
140	"0"	"9195"	"26141_1_263.40"	"*"	"26141_1_263"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
140	"1"	"9195"	"26141_1_265.45"	"100.00"	"26141_1_265"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
140	"2"	"5968"	"34154_7_338.42"	"98.66"	"34154_7_338"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
141	"0"	"9052"	"28099_2_295.34"	"*"	"28099_2_295"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
142	"0"	"8767"	"26141_1_157.43"	"*"	"26141_1_157"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"0"	"5082"	"26141_1_161.81"	"98.48"	"26141_1_161"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"1"	"5085"	"26141_1_169.79"	"98.49"	"26141_1_169"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"2"	"5083"	"26141_1_221.78"	"99.31"	"26141_1_221"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"3"	"5069"	"26141_1_242.82"	"98.48"	"26141_1_242"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"4"	"5112"	"26141_1_247.74"	"98.47"	"26141_1_247"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"5"	"5069"	"26141_1_272.74"	"98.46"	"26141_1_272"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"6"	"5740"	"28099_1_116.93"	"98.64"	"28099_1_116"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"7"	"8412"	"28099_1_127.68"	"*"	"28099_1_127"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"8"	"5052"	"28099_1_131.63"	"99.62"	"28099_1_131"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"9"	"5072"	"28099_1_169.81"	"99.11"	"28099_1_169"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"10"	"5057"	"28099_1_66.84"	"99.82"	"28099_1_66"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"11"	"5075"	"28099_2_113.82"	"98.48"	"28099_2_113"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
143	"12"	"5700"	"28099_2_97.72"	"99.77"	"28099_2_97"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
144	"0"	"7602"	"28099_1_118.149"	"*"	"28099_1_118"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
145	"0"	"7376"	"28099_1_163.35"	"*"	"28099_1_163"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
146	"0"	"6537"	"28099_1_257.36"	"98.61"	"28099_1_257"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
146	"1"	"6537"	"28099_1_375.43"	"98.61"	"28099_1_375"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
146	"2"	"4600"	"34154_7_10.50"	"96.35"	"34154_7_10"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
146	"3"	"4407"	"34154_7_102.50"	"98.39"	"34154_7_102"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
146	"4"	"7330"	"34154_7_224.29"	"*"	"34154_7_224"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
146	"5"	"4541"	"34154_7_279.28"	"98.59"	"34154_7_279"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
146	"6"	"5928"	"34154_7_325.33"	"99.09"	"34154_7_325"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
146	"7"	"4429"	"34154_7_374.29"	"100.00"	"34154_7_374"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
146	"8"	"5564"	"34154_7_87.31"	"98.89"	"34154_7_87"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
147	"0"	"7270"	"28099_1_313.61"	"*"	"28099_1_313"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
148	"0"	"7116"	"28099_1_347.182"	"*"	"28099_1_347"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
149	"0"	"7024"	"34154_7_194.47"	"*"	"34154_7_194"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
150	"0"	"4173"	"26141_1_181.53"	"100.00"	"26141_1_181"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
150	"1"	"4116"	"26141_1_209.49"	"100.00"	"26141_1_209"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
150	"2"	"4121"	"26141_1_258.55"	"100.00"	"26141_1_258"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
150	"3"	"4139"	"26141_1_285.53"	"100.00"	"26141_1_285"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
150	"4"	"4164"	"26141_1_286.55"	"100.00"	"26141_1_286"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
150	"5"	"4130"	"28099_1_168.42"	"100.00"	"28099_1_168"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
150	"6"	"4176"	"28099_1_252.52"	"99.93"	"28099_1_252"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
150	"7"	"6857"	"28099_1_367.37"	"*"	"28099_1_367"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
150	"8"	"4176"	"28099_1_89.44"	"99.93"	"28099_1_89"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
150	"9"	"4173"	"28099_2_316.45"	"100.00"	"28099_2_316"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"0"	"4988"	"26141_1_140.77"	"98.82"	"26141_1_140"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
