name,Col156.assembled,Col156.match,Col156.ref_seq,Col440I.assembled,Col440I.match,Col440I.ref_seq,Col440II.assembled,Col440II.match,Col440II.ref_seq,Col8282.assembled,Col8282.match,Col8282.ref_seq,ColRNAI.assembled,ColRNAI.match,ColRNAI.ref_seq,Col_BS512_.assembled,Col_BS512_.match,Col_BS512_.ref_seq,Col_IMGS31_.assembled,Col_IMGS31_.match,Col_IMGS31_.ref_seq,Col_MG828_.assembled,Col_MG828_.match,Col_MG828_.ref_seq,Col_pHAD28_.assembled,Col_pHAD28_.match,Col_pHAD28_.ref_seq,ColpVC.assembled,ColpVC.match,ColpVC.ref_seq,FIA_pBK30683_+.assembled,FIA_pBK30683_+.match,FIA_pBK30683_+.ref_seq,Inc-.assembled,Inc-.match,Inc-.ref_seq,Inc-_1.assembled,Inc-_1.match,Inc-_1.ref_seq,IncB_O_K_Z.assembled,IncB_O_K_Z.match,IncB_O_K_Z.ref_seq,IncFI-.assembled,IncFI-.match,IncFI-.ref_seq,IncFIA.assembled,IncFIA.match,IncFIA.ref_seq,IncFIB_-.assembled,IncFIB_-.match,IncFIB_-.ref_seq,IncFIB_AP001918_.assembled,IncFIB_AP001918_.match,IncFIB_AP001918_.ref_seq,IncFIB_H89_PhagePlasmid_.assembled,IncFIB_H89_PhagePlasmid_.match,IncFIB_H89_PhagePlasmid_.ref_seq,IncFIB_K_+.assembled,IncFIB_K_+.match,IncFIB_K_+.ref_seq,IncFIB_pHCM2_.assembled,IncFIB_pHCM2_.ref_seq,IncFIB_pLF82_PhagePlasmid_.assembled,IncFIB_pLF82_PhagePlasmid_.match,IncFIB_pLF82_PhagePlasmid_.ref_seq,IncFIB_pNDM_Mar_.assembled,IncFIB_pNDM_Mar_.match,IncFIB_pNDM_Mar_.ref_seq,IncFIB_pQil_.assembled,IncFIB_pQil_.match,IncFIB_pQil_.ref_seq,IncFII_K_.assembled,IncFII_K_.match,IncFII_K_.ref_seq,IncFII_p-.assembled,IncFII_p-.match,IncFII_p-.ref_seq,IncFII_pKP91_.assembled,IncFII_pKP91_.ref_seq,IncHI1A.assembled,IncHI1A.match,IncHI1A.ref_seq,IncHI1B_-.assembled,IncHI1B_-.match,IncHI1B_-.ref_seq,IncHI1B_pNDM_MAR_.assembled,IncHI1B_pNDM_MAR_.match,IncHI1B_pNDM_MAR_.ref_seq,IncHI2.assembled,IncHI2.match,IncHI2.ref_seq,IncHI2A.assembled,IncHI2A.match,IncHI2A.ref_seq,IncI-.assembled,IncI-.match,IncI-.ref_seq,IncI2-.assembled,IncI2-.match,IncI2-.ref_seq,IncM1.assembled,IncM1.match,IncM1.ref_seq,IncN.assembled,IncN.match,IncN.ref_seq,IncQ1.assembled,IncQ1.ref_seq,IncR.assembled,IncR.match,IncR.ref_seq,IncX1.assembled,IncX1.match,IncX1.ref_seq,IncX1_1.assembled,IncX1_1.match,IncX1_1.ref_seq,IncX2.assembled,IncX2.match,IncX2.ref_seq,IncX3.assembled,IncX3.match,IncX3.ref_seq,IncX4.assembled,IncX4.match,IncX4.ref_seq,IncX4_1.assembled,IncX4_1.match,IncX4_1.ref_seq,IncY.assembled,IncY.match,IncY.ref_seq,p0111.assembled,p0111.match,p0111.ref_seq,pEC4115.assembled,pEC4115.match,pEC4115.ref_seq,pSL483+.assembled,pSL483+.match,pSL483+.ref_seq,rep16.assembled,rep16.ref_seq,rep19.assembled,rep19.ref_seq,rep20_1.assembled,rep20_1.ref_seq,rep20_2.assembled,rep20_2.ref_seq,rep20_3.assembled,rep20_3.match,rep20_3.ref_seq,rep21_1.assembled,rep21_1.ref_seq,rep21_3.assembled,rep21_3.ref_seq,rep21_4.assembled,rep21_4.match,rep21_4.ref_seq,rep5a.assembled,rep5a.match,rep5a.ref_seq,rep5c.assembled,rep5c.ref_seq,rep7a.assembled,rep7a.ref_seq,rep7a_4.assembled,rep7a_4.match,rep7a_4.ref_seq,rep7b.assembled,rep7b.match,rep7b.ref_seq,repUS5.assembled,repUS5.ref_seq
./28099_1#180/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,yes_nonunique,yes,IncFII.1__AY458016,yes,yes,IncFIA.1__AP001918,no,no,NA,yes_nonunique,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes_nonunique,yes,IncFII_pHN7A8_.1__JN232517,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncI1_I_Gamma_.1__AP005147,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,p0111.1__AP010962,no,no,NA,yes,yes,pXuzhou21.1__CP001927,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#181/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,ColRNAI.1__DQ298019,no,no,NA,no,no,NA,yes,yes,Col_MG828_.1__NC_008486,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,yes,yes,IncFIA.1__AP001918,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#185/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIA.1__AP001918,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,yes,yes,IncFIB_H89_PhagePlasmid_.1__HG530657,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#187/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_BS512_.1__NC_010656,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIA.1__AP001918,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_pAMA1167_NDM_5_.1__CP024805,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,IncQ1.1__M28829,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#188/report.tsv,yes,yes,Col156.1__NC_009781,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIA.1__AP001918,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,yes,yes,IncFIB_H89_PhagePlasmid_.1__HG530657,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#189/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_MG828_.1__NC_008486,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII.1__AY458016,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncHI2.1__BX664015,yes,yes,IncHI2A.1__BX664015,yes,yes,IncI1_I_Gamma_.1__AP005147,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#19/report.tsv,yes,yes,Col156.1__NC_009781,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII.1__AY458016,no,no,NA,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_pHN7A8_.1__JN232517,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#191/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncI2_Delta_.1__AP002527,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#192/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncHI2.1__BX664015,yes,yes,IncHI2A.1__BX664015,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncY.1__K02380,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#193/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII.1__AY458016,no,no,NA,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#195/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,yes,yes,IncFIA.1__AP001918,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#196/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,yes,yes,IncFIA.1__AP001918,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,yes,yes,IncFIB_pNDM_Mar_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#199/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_MG828_.1__NC_008486,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_pSE11_.1__AP009242,no,no,NA,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncI1_I_Gamma_.1__AP005147,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,yes,yes,IncX1.1__EU370913,yes,yes,IncX1.2__CP003417,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#2/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,yes_nonunique,yes,IncFII_29_.1__CP003035,fragmented,no,IncFIA.1__AP001918,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#200/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,IncN.1__AY046276,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncY.1__K02380,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#203/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_pSE11_.1__AP009242,yes,yes,IncFIA.1__AP001918,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_pAMA1167_NDM_5_.1__CP024805,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#204/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII.1__AY458016,no,no,NA,yes,yes,IncFIB_pB171_.1__AB024946,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_pRSB107_.1__AJ851089,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#205/report.tsv,yes,yes,Col156.1__NC_009781,no,no,NA,yes,yes,Col440II.1__CP023921,no,no,NA,no,no,NA,yes,yes,Col_BS512_.1__NC_010656,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIA.1__AP001918,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_pRSB107_.1__AJ851089,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,IncQ1.1__M28829,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#207/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#208/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_BS512_.1__NC_010656,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIA.1__AP001918,no,no,NA,yes_nonunique,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_pAMA1167_NDM_5_.1__CP024805,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,IncQ1.1__M28829,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#209/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,ColRNAI.1__DQ298019,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIA.1__AP001918,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#211/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,IncN.1__AY046276,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#212/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,ColRNAI.1__DQ298019,no,no,NA,no,no,NA,yes,yes,Col_MG828_.1__NC_008486,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_pSE11_.1__AP009242,no,no,NA,no,no,NA,yes,yes,IncFIB_AP001918_.1__AP001918,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncI1_I_Gamma_.1__AP005147,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,yes,yes,IncX1.1__EU370913,yes,yes,IncX1.2__CP003417,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
./28099_1#213/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,no,NA,no,no,NA,no,NA
