lane,ref_bases,bases_mapped,depth_sum
./ERR474077_filtered/snps.bam,5174631,5171545,309095583
./SRR2970728_filtered/snps.bam,5174631,4846386,270273603
./28099_1#99_filtered/snps.bam,5174631,5006259,207095412
./ERR434418_filtered/snps.bam,5174631,5171746,323351565
./ERR474083_filtered/snps.bam,5174631,5102547,321061946
./ERR439613_filtered/snps.bam,5174631,5169051,324867778
./ERR161289_filtered/snps.bam,5174631,5098481,298315845
./ERR474033_filtered/snps.bam,5174631,5104577,271581870
./26141_1#237_filtered/snps.bam,5174631,5057650,330720017
./15966_8#47_filtered/snps.bam,5174631,4931092,361605472
./ERR474149_filtered/snps.bam,5174631,5101307,285362513
./ERR434898_filtered/snps.bam,5174631,5033663,492269319
./28099_1#151_filtered/snps.bam,5174631,5068577,259429549
./SRR2970750_filtered/snps.bam,5174631,4803185,277131219
./SRR2970770_filtered/snps.bam,5174631,5156295,1223876428
./SRR2970695_filtered/snps.bam,5174631,5072333,156595901
./ERR161258_filtered/snps.bam,5174631,5046744,282723966
./SRR2970767_filtered/snps.bam,5174631,4974163,352072502
./SRR3143622_filtered/snps.bam,5174631,5081634,331871106
./ERR434708_filtered/snps.bam,5174631,5113462,324458245
./ERR474143_filtered/snps.bam,5174631,4984267,261203451
./ERR474048_filtered/snps.bam,5174631,5171471,260522538
./ERR434987_filtered/snps.bam,5174631,4848018,361144243
./SRR2970771_filtered/snps.bam,5174631,5081837,1039653622
./ERR486708_filtered/snps.bam,5174631,4978609,340571151
./ERR434632_filtered/snps.bam,5174631,5008090,357701510
./SRR2970740_filtered/snps.bam,5174631,5059607,248155189
./ERR434502_filtered/snps.bam,5174631,5170464,376074237
./ERR434766_filtered/snps.bam,5174631,5169675,281132896
./ERR474253_filtered/snps.bam,5174631,5062626,305524247
./SRR933483_filtered/snps.bam,5174631,4722608,98008098
./SRR933383_filtered/snps.bam,5174631,5121002,360809653
./ERR474072_filtered/snps.bam,5174631,4881822,292918855
./ERR435569_filtered/snps.bam,5174631,4754251,285832846
./ERR474150_filtered/snps.bam,5174631,5028712,288207846
./SRR2970710_filtered/snps.bam,5174631,5100628,184894624
./ERR474167_filtered/snps.bam,5174631,4990812,316823997
./SRR2970768_filtered/snps.bam,5174631,4822079,568599111
./ERR161277_filtered/snps.bam,5174631,5058418,271701266
./ERR161283_filtered/snps.bam,5174631,4849738,367298740
./ERR474142_filtered/snps.bam,5174631,5103930,276030126
./SRR933547_filtered/snps.bam,5174631,5084997,760889335
./ERR435321_filtered/snps.bam,5174631,4654115,346842199
./SRR3143583_filtered/snps.bam,5174631,5043513,378636823
./SRR2970632_filtered/snps.bam,5174631,5066898,277975963
./SRR3143597_filtered/snps.bam,5174631,4935353,381906080
./ERR435153_filtered/snps.bam,5174631,5066616,328126646
./ERR161237_filtered/snps.bam,5174631,5105906,326836641
./SRR1314297_filtered/snps.bam,5174631,5081944,327971352
./SRR2970714_filtered/snps.bam,5174631,5087927,199432284
./SRR2970735_filtered/snps.bam,5174631,4986784,287721695
./ERR264276_filtered/snps.bam,5174631,5053554,505575932
./ERR434350_filtered/snps.bam,5174631,5062832,404836358
./ERR435096_filtered/snps.bam,5174631,5149680,310720281
./ERR474054_filtered/snps.bam,5174631,5054521,295505175
./SRR933387_filtered/snps.bam,5174631,5158056,224389329
./ERR434907_filtered/snps.bam,5174631,5049293,320291364
./SRR933439_filtered/snps.bam,5174631,4970860,238100206
./ERR474235_filtered/snps.bam,5174631,5122409,236019986
./SRR2970734_filtered/snps.bam,5174631,5065978,256284602
./SRR1314502_filtered/snps.bam,5174631,4874048,220925649
./ERR474258_filtered/snps.bam,5174631,5038396,261732571
./SRR933467_filtered/snps.bam,5174631,5066026,427749179
./ERR435399_filtered/snps.bam,5174631,4815134,343287749
./ERR474195_filtered/snps.bam,5174631,5044280,244825734
./ERR474074_filtered/snps.bam,5174631,5171698,273122464
./28099_1#185_filtered/snps.bam,5174631,5068625,276251166
./SRR933531_filtered/snps.bam,5174631,5018806,308324340
./SRR933443_filtered/snps.bam,5174631,5059404,203790807
./ERR434856_filtered/snps.bam,5174631,4763150,306091091
./ERR474188_filtered/snps.bam,5174631,5171331,299844150
./SRR2970759_filtered/snps.bam,5174631,5097497,366310590
./SRR933385_filtered/snps.bam,5174631,5144312,298240991
./28099_2#170_filtered/snps.bam,5174631,4756725,206759717
./SRR3143614_filtered/snps.bam,5174631,5089683,245861946
./SRR2970700_filtered/snps.bam,5174631,5097233,219913020
./SRR2970745_filtered/snps.bam,5174631,4710411,331954512
./SRR933453_filtered/snps.bam,5174631,5108295,249866183
./SRR933475_filtered/snps.bam,5174631,4771110,130874983
./ERR435081_filtered/snps.bam,5174631,5103417,341319616
./28099_1#65_filtered/snps.bam,5174631,4994296,241284782
./ERR296658_filtered/snps.bam,5174631,4807603,330819450
./SRR2970777_filtered/snps.bam,5174631,4808147,360304632
./SRR3143608_filtered/snps.bam,5174631,5151715,290731414
./ERR486699_filtered/snps.bam,5174631,5100250,419062123
./SRR2970776_filtered/snps.bam,5174631,5134025,381646960
./ERR435350_filtered/snps.bam,5174631,5111104,280529590
./ERR264289_filtered/snps.bam,5174631,4723151,566093039
./ERR435395_filtered/snps.bam,5174631,5081780,463273049
./ERR264254_filtered/snps.bam,5174631,4849253,503217849
./ERR161236_filtered/snps.bam,5174631,4856409,340943923
./ERR434956_filtered/snps.bam,5174631,5106238,285316502
./SRR933361_filtered/snps.bam,5174631,5075741,302929343
./ERR474110_filtered/snps.bam,5174631,5164913,289777488
./SRR1314521_filtered/snps.bam,5174631,4737993,86954260
./ERR434497_filtered/snps.bam,5174631,5171794,352314906
./ERR161266_filtered/snps.bam,5174631,5104887,209224653
./SRR1314220_filtered/snps.bam,5174631,5096668,408323463
./SRR933425_filtered/snps.bam,5174631,5098394,184210842
./ERR435188_filtered/snps.bam,5174631,5103969,255121735
./ERR486717_filtered/snps.bam,5174631,5082811,300098391
./SRR1508897_filtered/snps.bam,5174631,5069416,306420643
./SRR1314571_filtered/snps.bam,5174631,4967735,107132058
./ERR474144_filtered/snps.bam,5174631,5170829,293253241
./SRR933393_filtered/snps.bam,5174631,5090875,131898395
./ERR264258_filtered/snps.bam,5174631,5037200,777586705
./ERR264246_filtered/snps.bam,5174631,4799959,504419058
./ERR435489_filtered/snps.bam,5174631,4713413,330184397
./SRR933411_filtered/snps.bam,5174631,5089519,142850051
./ERR434377_filtered/snps.bam,5174631,4843084,336955757
./ERR435429_filtered/snps.bam,5174631,5101162,327192862
./ERR434620_filtered/snps.bam,5174631,5169711,373937038
./15966_8#32_filtered/snps.bam,5174631,5006923,341223164
./ERR486704_filtered/snps.bam,5174631,5097823,337883097
./ERR435539_filtered/snps.bam,5174631,4753544,268632426
./SRR3143575_filtered/snps.bam,5174631,5074834,413885699
./ERR486716_filtered/snps.bam,5174631,5090043,290618047
./ERR439657_filtered/snps.bam,5174631,5041464,268720188
./26141_1#139_filtered/snps.bam,5174631,5012797,256662531
./SRR3143568_filtered/snps.bam,5174631,5013493,315192094
./ERR434473_filtered/snps.bam,5174631,5165511,361370944
./28099_1#272_filtered/snps.bam,5174631,4748381,256673906
./ERR474119_filtered/snps.bam,5174631,5052721,352634507
./ERR161288_filtered/snps.bam,5174631,5099572,356161586
./ERR434664_filtered/snps.bam,5174631,4759657,300785680
./ERR161273_filtered/snps.bam,5174631,5038869,228090224
./ERR474151_filtered/snps.bam,5174631,5015346,286263208
./ERR474085_filtered/snps.bam,5174631,5056261,296157891
./ERR434391_filtered/snps.bam,5174631,5099167,370439329
./ERR434947_filtered/snps.bam,5174631,4921030,282974975
./SRR2970751_filtered/snps.bam,5174631,5070824,211595550
./SRR2970765_filtered/snps.bam,5174631,5156428,520731081
./ERR161251_filtered/snps.bam,5174631,5171200,280965416
./28099_2#154_filtered/snps.bam,5174631,5065907,253306038
./SRR2970703_filtered/snps.bam,5174631,5121202,222685403
./ERR434752_filtered/snps.bam,5174631,5051544,287283295
./SRR2970711_filtered/snps.bam,5174631,5101361,164166689
./ERR434577_filtered/snps.bam,5174631,4838422,344683807
./ERR435445_filtered/snps.bam,5174631,5014527,280833967
./SRR1508901_filtered/snps.bam,5174631,5087118,280977071
./ERR474158_filtered/snps.bam,5174631,5108611,306261784
./ERR161244_filtered/snps.bam,5174631,4944889,298284850
./SRR933537_filtered/snps.bam,5174631,5069893,652188581
./28099_1#22_filtered/snps.bam,5174631,5058577,217957936
./ERR474068_filtered/snps.bam,5174631,5090354,267567772
./ERR161322_filtered/snps.bam,5174631,5171107,290083425
./SRR1314488_filtered/snps.bam,5174631,5081591,436121433
./ERR474102_filtered/snps.bam,5174631,5098876,272462554
./SRR3143569_filtered/snps.bam,5174631,4713509,332402090
./ERR474051_filtered/snps.bam,5174631,5098228,249259206
./ERR264282_filtered/snps.bam,5174631,5108774,727706384
./ERR161325_filtered/snps.bam,5174631,4734779,283958217
./SRR1314476_filtered/snps.bam,5174631,5053484,223291603
./SRR933459_filtered/snps.bam,5174631,4779331,107316714
./ERR474268_filtered/snps.bam,5174631,5094459,290009676
./ERR435095_filtered/snps.bam,5174631,5070437,295334953
./SRR3143628_filtered/snps.bam,5174631,5024512,321115664
./28099_1#322_filtered/snps.bam,5174631,5036963,227329624
./28099_1#300_filtered/snps.bam,5174631,5012802,304309617
./ERR439685_filtered/snps.bam,5174631,4911286,313415034
./ERR439575_filtered/snps.bam,5174631,5161210,275312029
./ERR434925_filtered/snps.bam,5174631,5091732,284672549
./SRR1314271_filtered/snps.bam,5174631,5085634,325586294
./15966_8#35_filtered/snps.bam,5174631,4941494,331068904
./ERR474146_filtered/snps.bam,5174631,5101377,288743878
./15966_8#76_filtered/snps.bam,5174631,4914331,332424656
./ERR434722_filtered/snps.bam,5174631,5171544,369519438
./28099_2#126_filtered/snps.bam,5174631,5022894,259152671
./SRR2970763_filtered/snps.bam,5174631,5158908,723326519
./ERR474228_filtered/snps.bam,5174631,5133730,315432288
./SRR3143621_filtered/snps.bam,5174631,5095886,243987249
./ERR474105_filtered/snps.bam,5174631,5079609,320538691
./SRR933407_filtered/snps.bam,5174631,5101711,201734808
./SRR2970744_filtered/snps.bam,5174631,5041850,261223925
./ERR264274_filtered/snps.bam,5174631,5068261,537450110
./ERR434740_filtered/snps.bam,5174631,5150282,282450346
./SRR1314230_filtered/snps.bam,5174631,4993927,169295990
./28099_2#235_filtered/snps.bam,5174631,4756196,244246665
./ERR474207_filtered/snps.bam,5174631,5101997,349008573
./ERR161313_filtered/snps.bam,5174631,5115032,268058532
./SRR933491_filtered/snps.bam,5174631,5064077,122837917
./ERR474171_filtered/snps.bam,5174631,4999972,330611856
./26141_1#166_filtered/snps.bam,5174631,5031830,284546602
./ERR161267_filtered/snps.bam,5174631,4958213,267293531
./ERR434370_filtered/snps.bam,5174631,5066945,337912099
./SRR933343_filtered/snps.bam,5174631,4986931,246795985
./ERR486713_filtered/snps.bam,5174631,5166838,311171679
./ERR474252_filtered/snps.bam,5174631,5096589,322724363
./ERR439717_filtered/snps.bam,5174631,5098196,271515179
./ERR434401_filtered/snps.bam,5174631,4875544,350048350
./ERR434516_filtered/snps.bam,5174631,5171460,352216493
./SRR2970713_filtered/snps.bam,5174631,5072834,261957082
./ERR434702_filtered/snps.bam,5174631,4802607,310766252
./SRR1508899_filtered/snps.bam,5174631,5100748,291270780
./SRR933527_filtered/snps.bam,5174631,4914114,307066913
./SRR1314305_filtered/snps.bam,5174631,5086824,579762710
./ERR434764_filtered/snps.bam,5174631,5100588,295261951
./ERR474183_filtered/snps.bam,5174631,5062254,342437771
./SRR1314229_filtered/snps.bam,5174631,5012211,195715621
./ERR161265_filtered/snps.bam,5174631,5068634,225805664
./ERR474136_filtered/snps.bam,5174631,5093127,295867172
./SRR3143623_filtered/snps.bam,5174631,4961810,309538725
./SRR3143590_filtered/snps.bam,5174631,5044892,320016667
./26141_1#280_filtered/snps.bam,5174631,5073270,268362532
./ERR264275_filtered/snps.bam,5174631,4857726,590866132
./SRR933517_filtered/snps.bam,5174631,5077835,357375261
./ERR435568_filtered/snps.bam,5174631,4875523,315218248
./ERR474216_filtered/snps.bam,5174631,4995176,337296885
./ERR161248_filtered/snps.bam,5174631,5169374,255300607
./ERR264284_filtered/snps.bam,5174631,5115397,691373089
./ERR161238_filtered/snps.bam,5174631,5105426,308875078
./ERR434426_filtered/snps.bam,5174631,5015273,346693222
./SRR2970645_filtered/snps.bam,5174631,5092229,1370066184
./28099_1#232_filtered/snps.bam,5174631,4851726,246575268
./SRR3143618_filtered/snps.bam,5174631,4759598,199976631
./ERR161310_filtered/snps.bam,5174631,5091509,309919931
./ERR264264_filtered/snps.bam,5174631,4752975,833463214
./ERR434945_filtered/snps.bam,5174631,5171630,328452474
./ERR296679_filtered/snps.bam,5174631,4898870,336292776
./ERR435484_filtered/snps.bam,5174631,4857169,308478961
./SRR2970760_filtered/snps.bam,5174631,5097248,694865474
./SRR2970715_filtered/snps.bam,5174631,5167059,199085530
./SRR933397_filtered/snps.bam,5174631,4996672,73433227
./ERR435152_filtered/snps.bam,5174631,5071710,319129527
./ERR435473_filtered/snps.bam,5174631,4810488,318421142
./ERR434562_filtered/snps.bam,5174631,5028246,396748134
./ERR474186_filtered/snps.bam,5174631,5018549,386869707
./ERR161263_filtered/snps.bam,5174631,5089153,243092227
./ERR435457_filtered/snps.bam,5174631,5083994,300815317
./SRR2970650_filtered/snps.bam,5174631,5059488,742799028
./ERR434280_filtered/snps.bam,5174631,5059140,352548700
./ERR161242_filtered/snps.bam,5174631,4860938,271227868
./ERR439564_filtered/snps.bam,5174631,5099214,343602561
./SRR933345_filtered/snps.bam,5174631,5067188,189713598
./ERR435067_filtered/snps.bam,5174631,5099195,354194435
./26141_1#228_filtered/snps.bam,5174631,5057354,241114770
./ERR434601_filtered/snps.bam,5174631,5101406,373883240
./ERR434660_filtered/snps.bam,5174631,5171231,308379551
./ERR434448_filtered/snps.bam,5174631,5113405,309616984
./ERR161290_filtered/snps.bam,5174631,5065565,320485484
./SRR933477_filtered/snps.bam,5174631,4731979,110986147
./ERR474259_filtered/snps.bam,5174631,5171316,293421248
./SRR1314381_filtered/snps.bam,5174631,5065795,294298302
./ERR161241_filtered/snps.bam,5174631,4881093,272250816
./ERR161262_filtered/snps.bam,5174631,5073015,223592616
./SRR933541_filtered/snps.bam,5174631,5058204,427960158
./ERR434616_filtered/snps.bam,5174631,4829953,303816705
./ERR264283_filtered/snps.bam,5174631,5099445,577762331
./SRR933339_filtered/snps.bam,5174631,5048800,261742250
./ERR474157_filtered/snps.bam,5174631,5171238,284155420
./ERR458471_filtered/snps.bam,5174631,5078359,969848342
./ERR161278_filtered/snps.bam,5174631,5076422,245600753
./SRR1314589_filtered/snps.bam,5174631,4997995,414674176
./ERR474153_filtered/snps.bam,5174631,5035071,275456688
./SRR3143562_filtered/snps.bam,5174631,4913289,275936100
./ERR435413_filtered/snps.bam,5174631,5033563,314733671
./ERR435556_filtered/snps.bam,5174631,4761398,322633462
./26141_1#277_filtered/snps.bam,5174631,5072253,315105338
./SRR933341_filtered/snps.bam,5174631,5015911,241782437
./ERR161326_filtered/snps.bam,5174631,4996041,326109294
./ERR264250_filtered/snps.bam,5174631,4821025,724588891
./ERR474182_filtered/snps.bam,5174631,5099750,335633728
./SRR2970649_filtered/snps.bam,5174631,4665675,594506702
./SRR3143596_filtered/snps.bam,5174631,5072321,430699557
./ERR161311_filtered/snps.bam,5174631,5042929,257246881
./ERR474128_filtered/snps.bam,5174631,4999011,258838280
./ERR434472_filtered/snps.bam,5174631,5001469,368949044
./26141_1#279_filtered/snps.bam,5174631,5073533,239198448
./ERR474114_filtered/snps.bam,5174631,5096564,308890809
./ERR296622_filtered/snps.bam,5174631,4860275,330134074
./ERR264255_filtered/snps.bam,5174631,4749510,508669901
./ERR474147_filtered/snps.bam,5174631,4999300,331880698
./26141_1#211_filtered/snps.bam,5174631,5085134,262337300
./SRR1314241_filtered/snps.bam,5174631,5056769,283954887
./ERR434995_filtered/snps.bam,5174631,5098638,331173506
./ERR161252_filtered/snps.bam,5174631,5109228,269786659
./ERR434723_filtered/snps.bam,5174631,5117707,291065728
./SRR2970701_filtered/snps.bam,5174631,5171634,280546642
./ERR161246_filtered/snps.bam,5174631,5171202,299052869
./SRR1314324_filtered/snps.bam,5174631,4927937,276167164
./ERR435474_filtered/snps.bam,5174631,4872669,283610110
./SRR1314247_filtered/snps.bam,5174631,5066250,401380065
./SRR2970696_filtered/snps.bam,5174631,5171380,236735913
./ERR474115_filtered/snps.bam,5174631,4868109,318179678
./ERR264265_filtered/snps.bam,5174631,4806659,806490011
./ERR474038_filtered/snps.bam,5174631,4849476,302247113
./ERR474094_filtered/snps.bam,5174631,5070235,275189309
./ERR474137_filtered/snps.bam,5174631,5144472,283051916
./ERR434875_filtered/snps.bam,5174631,5006924,257083794
./ERR434946_filtered/snps.bam,5174631,5068681,299708417
./ERR435139_filtered/snps.bam,5174631,5086653,328270962
./SRR3143557_filtered/snps.bam,5174631,4804016,364195176
./ERR474274_filtered/snps.bam,5174631,5053592,262742900
./SRR2970741_filtered/snps.bam,5174631,5025122,299520242
./ERR474245_filtered/snps.bam,5174631,5058347,370074231
./ERR434319_filtered/snps.bam,5174631,5102332,305935982
./SRR3143573_filtered/snps.bam,5174631,5070125,286228353
./ERR474224_filtered/snps.bam,5174631,5053987,357632997
./28099_2#320_filtered/snps.bam,5174631,5050623,272297233
./SRR2970761_filtered/snps.bam,5174631,5059922,450686525
./ERR474135_filtered/snps.bam,5174631,5136141,283151301
./SRR2970694_filtered/snps.bam,5174631,5171908,244405678
./SRR3143563_filtered/snps.bam,5174631,4954897,297739444
./SRR2970706_filtered/snps.bam,5174631,4788075,240934574
./ERR264266_filtered/snps.bam,5174631,5067875,540033463
./ERR434527_filtered/snps.bam,5174631,4965991,394245639
./ERR434286_filtered/snps.bam,5174631,4773640,320400991
./ERR474049_filtered/snps.bam,5174631,5171473,279566692
./SRR933367_filtered/snps.bam,5174631,5024122,133670109
./ERR264288_filtered/snps.bam,5174631,4820324,750337349
./ERR161291_filtered/snps.bam,5174631,4875873,274331549
./SRR3143595_filtered/snps.bam,5174631,5151358,363491182
./SRR933379_filtered/snps.bam,5174631,5022400,230080964
./ERR161329_filtered/snps.bam,5174631,5012175,308270644
./ERR474062_filtered/snps.bam,5174631,5092275,277810704
./ERR435566_filtered/snps.bam,5174631,4761912,296102844
./ERR264241_filtered/snps.bam,5174631,5065851,642167207
./SRR3143624_filtered/snps.bam,5174631,4798578,350539598
./SRR933395_filtered/snps.bam,5174631,4787133,206823343
./SRR933523_filtered/snps.bam,5174631,5090145,303942818
./ERR434916_filtered/snps.bam,5174631,5064051,254910980
./15966_8#71_filtered/snps.bam,5174631,5155166,359110372
./ERR474168_filtered/snps.bam,5174631,5071817,333272455
./ERR434877_filtered/snps.bam,5174631,5003994,250103509
./ERR474044_filtered/snps.bam,5174631,4711238,296847634
./ERR439635_filtered/snps.bam,5174631,5171249,274985060
./ERR474199_filtered/snps.bam,5174631,5157005,325728434
./ERR161328_filtered/snps.bam,5174631,5063707,269975061
./SRR2970758_filtered/snps.bam,5174631,5098564,669647767
./SRR933391_filtered/snps.bam,5174631,5100293,236648614
./ERR439667_filtered/snps.bam,5174631,5093532,322008659
./SRR2970647_filtered/snps.bam,5174631,4945537,685918825
./ERR264253_filtered/snps.bam,5174631,5080070,719854597
./ERR474039_filtered/snps.bam,5174631,4879060,253324415
./SRR933355_filtered/snps.bam,5174631,4691486,259209192
./SRR1314437_filtered/snps.bam,5174631,5038222,291921137
./ERR161285_filtered/snps.bam,5174631,5112330,285080228
./SRR933363_filtered/snps.bam,5174631,5048845,223811922
./ERR161295_filtered/snps.bam,5174631,5100673,285262274
./SRR2970748_filtered/snps.bam,5174631,5154360,324099650
./ERR474266_filtered/snps.bam,5174631,5063382,280887333
./ERR474178_filtered/snps.bam,5174631,5072177,357713161
./ERR474055_filtered/snps.bam,5174631,5054277,285047627
./ERR434504_filtered/snps.bam,5174631,5172273,374075727
./SRR3143559_filtered/snps.bam,5174631,5095774,408661252
./ERR435020_filtered/snps.bam,5174631,5066674,369258975
./SRR1314281_filtered/snps.bam,5174631,5045480,175402885
./ERR434508_filtered/snps.bam,5174631,5097985,317358965
./ERR161245_filtered/snps.bam,5174631,4676626,342000263
./ERR474124_filtered/snps.bam,5174631,5093776,343561435
./ERR474239_filtered/snps.bam,5174631,5155495,320601185
./ERR474220_filtered/snps.bam,5174631,5053157,309835052
./ERR161304_filtered/snps.bam,5174631,5006603,293239635
./ERR434937_filtered/snps.bam,5174631,5095652,272460260
./ERR486715_filtered/snps.bam,5174631,5059262,296846752
./ERR434271_filtered/snps.bam,5174631,5078955,335290756
./ERR486705_filtered/snps.bam,5174631,5040870,337596828
./SRR933429_filtered/snps.bam,5174631,5086861,309862214
./ERR474176_filtered/snps.bam,5174631,5046349,369960804
./ERR161306_filtered/snps.bam,5174631,5018831,305305267
./ERR435155_filtered/snps.bam,5174631,5101053,360781765
./ERR434507_filtered/snps.bam,5174631,5034794,324870911
./ERR434963_filtered/snps.bam,5174631,5153206,284956883
./28099_2#12_filtered/snps.bam,5174631,4759187,211014692
./SRR2970720_filtered/snps.bam,5174631,5105625,351038415
./28099_2#96_filtered/snps.bam,5174631,5100305,209595960
./ERR264257_filtered/snps.bam,5174631,4958884,1173891812
./ERR474204_filtered/snps.bam,5174631,5003184,287858395
./26141_1#151_filtered/snps.bam,5174631,5082507,292844075
./ERR161314_filtered/snps.bam,5174631,5066103,187585325
./ERR434699_filtered/snps.bam,5174631,4707097,295508048
./ERR474271_filtered/snps.bam,5174631,5032078,298453951
./ERR474043_filtered/snps.bam,5174631,5099165,306106825
./SRR1314596_filtered/snps.bam,5174631,5060131,243723732
./ERR474046_filtered/snps.bam,5174631,5171695,291759740
./ERR435023_filtered/snps.bam,5174631,5065655,330430554
./ERR264269_filtered/snps.bam,5174631,4702205,565706030
./ERR434685_filtered/snps.bam,5174631,4914165,290795322
./ERR458473_filtered/snps.bam,5174631,5073014,832250099
./ERR474181_filtered/snps.bam,5174631,5009006,341612984
./SRR3143613_filtered/snps.bam,5174631,5009717,287034336
./ERR486700_filtered/snps.bam,5174631,5171767,364164910
./ERR161287_filtered/snps.bam,5174631,5061837,299334789
./15966_8#64_filtered/snps.bam,5174631,4941848,415269566
./SRR3143586_filtered/snps.bam,5174631,4936588,456660082
./SRR2970752_filtered/snps.bam,5174631,4791920,313317106
./ERR434770_filtered/snps.bam,5174631,5076318,273441659
./ERR474107_filtered/snps.bam,5174631,5019188,307455111
./ERR161247_filtered/snps.bam,5174631,4871042,257663901
./SRR933447_filtered/snps.bam,5174631,4852395,333521372
./SRR3143617_filtered/snps.bam,5174631,5073667,268158556
./ERR161272_filtered/snps.bam,5174631,5066149,176082295
./ERR434265_filtered/snps.bam,5174631,5057941,345658562
./SRR3143570_filtered/snps.bam,5174631,4827150,288023803
./ERR474273_filtered/snps.bam,5174631,5046881,251864606
./ERR474080_filtered/snps.bam,5174631,5142860,286286884
./ERR434405_filtered/snps.bam,5174631,5011293,319195509
./SRR2970755_filtered/snps.bam,5174631,5099076,801830912
./15966_8#59_filtered/snps.bam,5174631,4914740,341346135
./ERR161259_filtered/snps.bam,5174631,5032437,259451567
./SRR1314293_filtered/snps.bam,5174631,5093311,474202315
./SRR1314231_filtered/snps.bam,5174631,5041685,493272400
./SRR2970657_filtered/snps.bam,5174631,5100560,224327489
./ERR474223_filtered/snps.bam,5174631,5122532,359891638
./26141_1#174_filtered/snps.bam,5174631,4824052,267082422
./28099_1#333_filtered/snps.bam,5174631,4998907,256698318
./SRR1314545_filtered/snps.bam,5174631,5035252,302151769
./ERR474076_filtered/snps.bam,5174631,5171424,304217056
./28099_2#174_filtered/snps.bam,5174631,4756005,232430375
./SRR2970644_filtered/snps.bam,5174631,4999459,663732114
./ERR435190_filtered/snps.bam,5174631,5039087,267568428
./ERR474213_filtered/snps.bam,5174631,5145244,281962549
./SRR2970652_filtered/snps.bam,5174631,5052393,714729661
./ERR434743_filtered/snps.bam,5174631,4991438,287753079
./ERR434960_filtered/snps.bam,5174631,5075545,309254790
./ERR264256_filtered/snps.bam,5174631,5005412,1011020393
./SRR3143572_filtered/snps.bam,5174631,5054560,376439522
./ERR474148_filtered/snps.bam,5174631,5105185,274885657
./ERR434868_filtered/snps.bam,5174631,5106462,272772146
./ERR161305_filtered/snps.bam,5174631,4746767,302826147
./ERR161281_filtered/snps.bam,5174631,5067826,320570291
./SRR933519_filtered/snps.bam,5174631,5062360,274799358
./ERR434450_filtered/snps.bam,5174631,4802473,322444769
./SRR2970738_filtered/snps.bam,5174631,5071156,269750755
./SRR2970754_filtered/snps.bam,5174631,5050190,430439094
./SRR933449_filtered/snps.bam,5174631,5115665,352900194
./ERR439652_filtered/snps.bam,5174631,5098393,258675665
./SRR2970653_filtered/snps.bam,5174631,4886931,675177098
./ERR434602_filtered/snps.bam,5174631,4994570,377278914
./ERR434471_filtered/snps.bam,5174631,5050966,351023032
./SRR1314246_filtered/snps.bam,5174631,5094485,339613813
./ERR474109_filtered/snps.bam,5174631,5063017,395822770
./ERR434887_filtered/snps.bam,5174631,4774081,504912446
./SRR3143593_filtered/snps.bam,5174631,4917970,410462736
./ERR161293_filtered/snps.bam,5174631,5095104,354882368
./SRR1314249_filtered/snps.bam,5174631,5075612,535290922
./ERR474261_filtered/snps.bam,5174631,5099717,298646513
./SRR2970757_filtered/snps.bam,5174631,5042814,1030560028
./ERR264272_filtered/snps.bam,5174631,5073697,962883809
./ERR264249_filtered/snps.bam,5174631,5094337,573764759
./ERR161235_filtered/snps.bam,5174631,4675763,353126618
./ERR264242_filtered/snps.bam,5174631,5145312,562048724
./ERR264244_filtered/snps.bam,5174631,5069171,656879400
./SRR2970704_filtered/snps.bam,5174631,5107899,254519715
./ERR264240_filtered/snps.bam,5174631,5106040,524791990
./ERR458472_filtered/snps.bam,5174631,5071543,775087154
./SRR3143589_filtered/snps.bam,5174631,5045149,322325453
./SRR933423_filtered/snps.bam,5174631,4863838,132805897
./SRR2970743_filtered/snps.bam,5174631,4991112,247814536
./SRR2970651_filtered/snps.bam,5174631,4770177,616157626
./ERR439558_filtered/snps.bam,5174631,4699178,298507286
./ERR264278_filtered/snps.bam,5174631,4860094,619894774
./ERR474126_filtered/snps.bam,5174631,5092025,276227632
./ERR474099_filtered/snps.bam,5174631,5098623,292968026
./ERR161275_filtered/snps.bam,5174631,5048470,253065562
./ERR434922_filtered/snps.bam,5174631,5059444,291627806
./SRR2970756_filtered/snps.bam,5174631,5099601,838066344
